"target","subscribers","video.views","uploads","Country","channel_type","created_month","created_date","video_views_for_the_last_30_days","subscribers_for_last_30_days","created_year","Gross.tertiary.education.enrollment....","Population","Unemployment.rate","Urban_population","Latitude","Longitude","rgroup","predCountry","predchannel_type","predcreated_month","predcreated_date","predcreated_year","predsubscribers","predvideo.views","preduploads","predvideo_views_for_the_last_30_days","predsubscribers_for_last_30_days","predGross.tertiary.education.enrollment....","predPopulation","predUnemployment.rate","predUrban_population","predLatitude","predLongitude"
1,21000000,10631638628,420,"United States","Entertainment","Mar","25",80062000,1e+05,"2013",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.440822484204546,0.526315681174103,0.472081368233545,0.519999632474883,0.615375865193187,0.465117128052292,0.689651930542174,0.786880569554214,0.403227393483599,0.983863189680435,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,20600000,4956090094,15,"Indonesia","Entertainment","Jul","23",85,1,"2007",36.3,270203917,4.69,151509724,-0.789275,113.921327,0.62178197549656,0.307707224319408,0.472081368233545,0.500000030061973,0.599993441995642,0.576920180892143,0.689651930542174,0.306454760784126,0.277781922989882,1.00322668871298e-05,0.411167971854847,0.393444396376725,0.514285662602914,0.580881770158871,0.383563261097473,0.596272704041445,0.426230744141516
1,20300000,11819051552,875,"Indonesia","Education","Jan","14",112768000,1e+05,"2019",36.3,270203917,4.69,151509724,-0.789275,113.921327,0.611800413113087,0.307707224319408,0.727265889620818,0.403510493208481,0.400005080914785,0.411769991375603,0.689651930542174,0.786880569554214,0.532257570416229,0.967205482260563,0.411167971854847,0.393444396376725,0.514285662602914,0.580881770158871,0.383563261097473,0.596272704041445,0.426230744141516
1,20200000,2951914200,460,"Colombia","Entertainment","Jul","20",263864000,1600000,"2009",55.3,50339443,9.71,40827302,4.570868,-74.297333,0.33324878429994,0.833278057553178,0.472081368233545,0.500000030061973,0.608690997059981,0.666662434895942,0.689651930542174,0.161295811734918,0.403227393483599,0.999991830025354,0.981472595384838,0.476923456921842,0.400001451741784,0.541665832448837,0.475410265788702,0.596272704041445,0.485714512983766
0,20000000,3875172235,1527,"United Kingdom","Entertainment","Apr","29",39228000,2e+05,"2006",60,66834405,3.85,55908316,55.378051,-3.435973,0.429590799380094,0.366671165073718,0.472081368233545,0.441861854919109,0.476191687223305,0.500000030061973,0.412699824183372,0.180333135905586,0.540982961318284,8.09056912990721e-06,0.80519086275992,0.370969849250442,0.400001451741784,0.428572588107754,0.347828315870446,0.389832403236837,0.294121715718841
0,19800000,12293479945,9930,"United States","News","Nov","16",16229,0,"2013",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.115301762474701,0.526315681174103,0.789458534991665,0.500000031218181,0.444447620875319,0.465117128052292,0.412699824183372,0.786880569554214,0.491803439671098,1.00322668871298e-05,0.147208121827411,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,19300000,264228052,335,"India","Howto","Mar","2",37167000,3e+05,"2021",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.253417809261009,0.634781450799355,0.15385952937874,0.519999632474883,0.409095114920986,0.545450561165042,0.412699824183372,0.100006693611384,0.426230744141516,8.09056912990721e-06,0.902429248637268,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
0,19000000,4924054368,60,"United States","Entertainment","Feb","20",21587000,1e+05,"2018",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.519329422619194,0.526315681174103,0.472081368233545,0.54999879061465,0.608690997059981,0.666660554178609,0.412699824183372,0.306454760784126,0.277781922989882,8.22319923646132e-06,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
1,19000000,16014044618,79,"United Kingdom","Music","Feb","11",102410000,1e+05,"2007",60,66834405,3.85,55908316,55.378051,-3.435973,0.794627267168835,0.366671165073718,0.633801886066835,0.54999879061465,0.533331219477143,0.576920180892143,0.412699824183372,0.693545291582017,0.277781922989882,0.983863189680435,0.411167971854847,0.370969849250442,0.400001451741784,0.428572588107754,0.347828315870446,0.389832403236837,0.294121715718841
0,18800000,3654621568,2072,"United States","Education","Mar","1",29874000,1e+05,"2011",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.347833568230271,0.526315681174103,0.727265889620818,0.519999632474883,0.500000067637874,0.446429557032493,0.412699824183372,0.180333135905586,0.540982961318284,8.22319923646132e-06,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
