"target","subscribers","video.views","uploads","Country","channel_type","created_month","created_date","video_views_for_the_last_30_days","subscribers_for_last_30_days","created_year","Gross.tertiary.education.enrollment....","Population","Unemployment.rate","Urban_population","Latitude","Longitude","rgroup","predCountry","predchannel_type","predcreated_month","predcreated_date","predcreated_year","predsubscribers","predvideo.views","preduploads","predvideo_views_for_the_last_30_days","predsubscribers_for_last_30_days","predGross.tertiary.education.enrollment....","predPopulation","predUnemployment.rate","predUrban_population","predLatitude","predLongitude"
0,46300000,22936630813,1,"Cuba","People","Mar","11",94,10,"2006",41.4,11333483,1.64,8739135,21.521757,-77.781167,0.712989780586213,0.000501122254369008,0.37778052984104,0.519999632474883,0.533331219477143,0.500000030061973,0.741931607931753,0.8360600912014,0.277781922989882,1.00322668871298e-05,0.411167971854847,0.393444396376725,0.529411356059126,0.418183335273479,0.500000023872834,0.387100468480908,0.485714512983766
0,46100000,10323391593,543,"El Salvador","Games","May","2",33842000,2e+05,"2011",29.4,6453553,4.11,4694702,13.794185,-88.89653,0.70283496985212,0.000501122254369008,0.366668915907679,0.549018678523492,0.409095114920986,0.446429557032493,0.741931607931753,0.786880569554214,0.403227393483599,8.09056912990721e-06,0.80519086275992,0.393444396376725,0.529411356059126,0.428572588107754,0.500000023872834,0.596272704041445,0.485714512983766
1,45500000,21388725229,4660,"India","Entertainment","Nov","23",233988000,4e+05,"2016",28.1,1366417754,5.36,471031528,20.593684,78.96288,0.562832747353241,0.634781450799355,0.472081368233545,0.500000031218181,0.599993441995642,0.547617952510098,0.741931607931753,0.8360600912014,0.629030203115702,0.999991830025354,0.93999123264288,0.63865431066442,0.634781450799355,0.580881770158871,0.634781450799355,0.596272704041445,0.634781450799355
1,45200000,16602198273,4331,"Brazil","Entertainment","May","16",130359000,2e+05,"2006",51.3,212559417,12.08,183241641,-14.235004,-51.92528,0.258872614009306,0.404257390765657,0.472081368233545,0.549018678523492,0.444447620875319,0.500000030061973,0.741931607931753,0.8360600912014,0.629030203115702,0.967205482260563,0.80519086275992,0.476923456921842,0.400001693694715,0.360001888286511,0.383563261097473,0.38596694134097,0.485714512983766
0,44700000,7828610828,1558,"Brazil","Entertainment","Sep","1",48032000,1e+05,"2013",51.3,212559417,12.08,183241641,-14.235004,-51.92528,0.506937435362488,0.404257390765657,0.472081368233545,0.590907738115735,0.500000067637874,0.465117128052292,0.741931607931753,0.64515897523228,0.540982961318284,0.147546788140795,0.411167971854847,0.476923456921842,0.400001693694715,0.360001888286511,0.383563261097473,0.38596694134097,0.485714512983766
1,44600000,41139050371,100755,"Pakistan","Entertainment","Jan","2",1.337e+09,1300000,"2008",9,216565318,4.45,79927762,30.375321,69.345116,0.726799290860072,0.50000040574272,0.472081368233545,0.403510493208481,0.409095114920986,0.529410947424388,0.741931607931753,0.919348101214119,0.790317924281489,0.935476873330698,0.981472595384838,0.5,0.514285662602914,0.428572588107754,0.347828315870446,0.522900682147689,0.531914249130372
1,44200000,25458952022,128,"United States","Music","Jun","1",134242000,1e+05,"2008",88.2,328239523,14.7,270663028,37.09024,-95.712891,0.682055893354118,0.526315681174103,0.633801886066835,0.425533533826443,0.500000067637874,0.529410947424388,0.741931607931753,0.919348101214119,0.467742481949914,0.967205482260563,0.411167971854847,0.51984119754833,0.514285662602914,0.526315681174103,0.526315681174103,0.522900682147689,0.501976283190093
0,44200000,4274709210,558,"Brazil","Comedy","Jan","21",26683000,0,"2013",51.3,212559417,12.08,183241641,-14.235004,-51.92528,0.0372244981117547,0.404257390765657,0.378381709234254,0.403510493208481,0.391309144097066,0.465117128052292,0.741931607931753,0.180333135905586,0.403227393483599,8.22319923646132e-06,0.147208121827411,0.476923456921842,0.400001693694715,0.360001888286511,0.383563261097473,0.38596694134097,0.485714512983766
1,44200000,50292540392,193890,"Philippines","Entertainment","Jul","16",176629000,3e+05,"2008",35.5,108116615,2.15,50975903,12.879721,121.774017,0.518103876616806,0.555549563756985,0.472081368233545,0.500000030061973,0.444447620875319,0.529410947424388,0.741931607931753,0.919348101214119,0.790317924281489,0.983863189680435,0.902429248637268,0.393444396376725,0.375002261091349,0.418183335273479,0.475410265788702,0.596272704041445,0.426230744141516
0,43700000,12884264778,8,"Thailand","Film","May","12",22,0,"2006",49.3,69625582,0.75,35294600,15.870032,100.992541,0.631165640661493,0.555549563756985,0.518517892795697,0.549018678523492,0.434785514689649,0.500000030061973,0.741931607931753,0.693545291582017,0.277781922989882,1.00322668871298e-05,0.147208121827411,0.476923456921842,0.375002261091349,0.555555555555556,0.500000023872834,0.596272704041445,0.555549563756985
